pairid,geneChr_Nested,geneStart_Nested,geneEnd_Nested,ENST_Nested,SYMBOL_Nested,biotype_Nested,tau_value_nested,geneChr_Host,geneStart_Host,geneEnd_Host,ENST_Host,SYMBOL_Host,biotype_Host,tau_value_host,spearman_correlation
6385_ID,chr2,10475299,10475426,ENSMUST00000177742.1,Mir669k,miRNA,NA,chr2,10372435,10595241,ENSMUST00000116594.8,Sfmbt2,protein_coding,NA,NA
6386_ID,chr2,10468970,10469068,ENSMUST00000103771.1,Mir669l,miRNA,0.9514,chr2,10372435,10595241,ENSMUST00000116594.8,Sfmbt2,protein_coding,0.8915,0.058609427
6387_ID,chr2,10512789,10512887,ENSMUST00000158945.1,Mir669m-1,miRNA,0.9909,chr2,10372435,10595241,ENSMUST00000116594.8,Sfmbt2,protein_coding,0.8915,0.254823596
6388_ID,chr2,10513433,10513531,ENSMUST00000158355.1,Mir669m-2,miRNA,0.9624,chr2,10372435,10595241,ENSMUST00000116594.8,Sfmbt2,protein_coding,0.8915,0.356753034
6389_ID,chr3,115979901,115979955,ENSMUST00000158636.1,Mir669n,miRNA,0.865,chr3,115938972,116007406,ENSMUST00000067485.3,Slc30a7,protein_coding,0.5168,0.125996481
6390_ID,chr2,10514299,10514395,ENSMUST00000103898.1,Mir669o,miRNA,0.9757,chr2,10372435,10595241,ENSMUST00000116594.8,Sfmbt2,protein_coding,0.8915,0.058609427
6391_ID,chr2,10489115,10489202,ENSMUST00000103884.1,Mir669p-1,miRNA,0,chr2,10372435,10595241,ENSMUST00000116594.8,Sfmbt2,protein_coding,0.8915,NA
6392_ID,chr2,10496496,10496583,ENSMUST00000103868.1,Mir669p-2,miRNA,0,chr2,10372435,10595241,ENSMUST00000116594.8,Sfmbt2,protein_coding,0.8915,NA
6393_ID,chr2,94261299,94261399,ENSMUST00000102380.1,Mir670,miRNA,0,chr2,94160636,94264918,ENSMUST00000211430.1,Mir670hg,lincRNA,0.962,NA
6394_ID,chr5,24592113,24592211,ENSMUST00000102432.1,Mir671,miRNA,0,chr5,24590817,24601976,ENSMUST00000144995.7,Smarcd3,protein_coding,0.9688,NA
6396_ID,chr19,55192677,55192734,ENSMUST00000184990.1,Mir6715,miRNA,0,chr19,55180884,55196313,ENSMUST00000025936.11,Tectb,protein_coding,0.9025,NA
6397_ID,chrX,104116174,104116274,ENSMUST00000102331.1,Mir672,miRNA,0.9723,chrX,104077433,104201185,ENSMUST00000118314.7,Nexmif,protein_coding,0.9183,0.319838148
6398_ID,chr7,142577063,142577147,ENSMUST00000102320.1,Mir675,miRNA,0,chr7,142575528,142578143,ENSMUST00000136359.7,H19,lincRNA,0.9479,NA
6399_ID,chrX,100381096,100381185,ENSMUST00000102443.1,Mir676,miRNA,1,chrX,99975605,100400762,ENSMUST00000113778.7,Eda,protein_coding,0.8766,0.439941345
6400_ID,chr8,71631046,71631106,ENSMUST00000184793.1,Mir6769b,miRNA,0.8967,chr8,71624416,71671757,ENSMUST00000030170.14,Unc13a,protein_coding,0.9286,0.363217442
6401_ID,chr10,128085285,128085363,ENSMUST00000197076.1,Mir677,miRNA,0.7348,chr10,128083272,128090391,ENSMUST00000026459.5,Atp5b,protein_coding,0.8723,0.061118387
6402_ID,chr10,76207325,76207409,ENSMUST00000102114.1,Mir678,miRNA,0,chr10,76207221,76237865,ENSMUST00000099571.9,Prmt2,protein_coding,0.822,NA
6403_ID,chr12,69763834,69763944,ENSMUST00000102111.1,Mir681,miRNA,0.9586,chr12,69746847,69790707,ENSMUST00000021377.4,Cdkl1,protein_coding,0.7684,0.328452296
6404_ID,chr2,80628704,80628790,ENSMUST00000196622.1,Mir684-1,miRNA,0.9883,chr2,80617265,80632361,ENSMUST00000151204.1,Dusp19,protein_coding,0.738,-0.065284773
6405_ID,chr2,80628704,80628790,ENSMUST00000196622.1,Mir684-1,miRNA,0.9883,chr2,80617235,80658906,ENSMUST00000135305.7,Nup35,protein_coding,0.8935,0.498913104
6406_ID,chr14,54616676,54616785,ENSMUST00000102174.1,Mir686,miRNA,0,chr14,54614118,54618022,ENSMUST00000022803.5,Psmb5,protein_coding,0.7088,NA
6407_ID,chr14,73206762,73206851,ENSMUST00000102166.1,Mir687,miRNA,0.8915,chr14,73195501,73325822,ENSMUST00000022701.6,Rb1,protein_coding,0.6726,0.313687791
6408_ID,chr14,73206762,73206851,ENSMUST00000102166.1,Mir687,miRNA,0.8915,chr14,73142862,73207843,ENSMUST00000171767.7,Rcbtb2,protein_coding,0.8818,0.541456082
6409_ID,chr15,102671791,102671866,ENSMUST00000102055.1,Mir688,miRNA,0,chr15,102665800,102672352,ENSMUST00000186952.1,Atp5g2,protein_coding,0.8753,NA
6410_ID,chr1,34117358,34117431,ENSMUST00000198033.1,Mir6896,miRNA,0.9514,chr1,33908224,34307592,ENSMUST00000183034.4,Dst,protein_coding,0.972,0.138507078
6411_ID,chr1,36144251,36144313,ENSMUST00000184790.1,Mir6897,miRNA,1,chr1,36140026,36244305,ENSMUST00000046875.13,Uggt1,protein_coding,0.3824,-0.036927447
6412_ID,chr1,36348681,36348758,ENSMUST00000184898.1,Mir6898,miRNA,1,chr1,36335729,36369181,ENSMUST00000010597.9,Kansl3,protein_coding,0.7813,0
6413_ID,chr1,64042437,64042501,ENSMUST00000184798.1,Mir6899,miRNA,0,chr1,64029446,64121491,ENSMUST00000114086.7,Klf7,protein_coding,0.597,NA
6414_ID,chr16,28599934,28600043,ENSMUST00000102110.1,Mir690,miRNA,0.8576,chr16,28162353,28753068,ENSMUST00000232352.1,Fgf12,protein_coding,0.9365,0.146481891
6415_ID,chr1,92464482,92464542,ENSMUST00000183483.1,Mir6900,miRNA,1,chr1,92439009,92473860,ENSMUST00000027478.6,Ndufa10,protein_coding,0.8844,-0.036927447
6416_ID,chr1,93274548,93274610,ENSMUST00000185062.1,Mir6901,miRNA,0,chr1,93235840,93301065,ENSMUST00000062202.13,Sned1,protein_coding,0.6301,NA
6417_ID,chr1,93346091,93346155,ENSMUST00000198980.1,Mir6902,miRNA,0.9565,chr1,93342853,93373489,ENSMUST00000027494.10,Ppp1r7,protein_coding,0.5349,-0.041669955
6418_ID,chr1,133726557,133726645,ENSMUST00000183597.1,Mir6903,miRNA,0.9743,chr1,133699456,133801041,ENSMUST00000143567.7,Atp2b4,protein_coding,0.7287,-0.247178888
6419_ID,chr1,180587200,180587267,ENSMUST00000183443.1,Mir6904,miRNA,0.7296,chr1,180568928,180601254,ENSMUST00000027777.11,Parp1,protein_coding,0.6194,0.532919784
6420_ID,chr10,24910663,24910733,ENSMUST00000184228.1,Mir6905,miRNA,0.8638,chr10,24869985,24913681,ENSMUST00000092646.12,Med23,protein_coding,0.7817,0.158717884
6421_ID,chr10,60126775,60126833,ENSMUST00000198998.1,Mir6906,miRNA,1,chr10,60106218,60135198,ENSMUST00000121820.8,Spock2,protein_coding,0.9287,0.073854895
6422_ID,chr10,78408474,78408545,ENSMUST00000183764.1,Mir6907,miRNA,0.9264,chr10,78400385,78413043,ENSMUST00000062678.10,Rrp1,protein_coding,0.8609,0.480030129
6423_ID,chr10,78445094,78445157,ENSMUST00000184056.1,Mir6908,miRNA,0.9921,chr10,78436743,78464975,ENSMUST00000041616.14,Pdxk,protein_coding,0.675,0.196214169
6424_ID,chr10,79531028,79531090,ENSMUST00000184212.1,Mir6909,miRNA,0.8648,chr10,79526429,79533796,ENSMUST00000063879.12,Plpp2,protein_coding,0.8674,0.618055259
6425_ID,chr16,74341989,74342067,ENSMUST00000199719.1,Mir691,miRNA,0.9555,chr16,73891838,74410989,ENSMUST00000117785.8,Robo2,protein_coding,0.8974,0.613023116
6426_ID,chr10,79862586,79862652,ENSMUST00000184090.1,Mir6910,miRNA,1,chr10,79854628,79864771,ENSMUST00000165704.7,Ptbp1,protein_coding,0.8495,0.074339194
6427_ID,chr10,79862586,79862652,ENSMUST00000184090.1,Mir6910,miRNA,1,chr10,79860474,79874570,ENSMUST00000167250.7,Plppr3,protein_coding,0.8008,0.221852992
6428_ID,chr10,80278163,80278232,ENSMUST00000184241.1,Mir6911,miRNA,0.9102,chr10,80264983,80288408,ENSMUST00000105362.7,Dazap1,protein_coding,0.7233,0.617561162
6429_ID,chr10,80609259,80609329,ENSMUST00000184456.1,Mir6912,miRNA,0,chr10,80606020,80615784,ENSMUST00000218067.1,Gm49322,protein_coding,0.7537,NA
6430_ID,chr10,80609259,80609329,ENSMUST00000184456.1,Mir6912,miRNA,0,chr10,80602879,80615783,ENSMUST00000079883.11,Scamp4,protein_coding,0.8371,NA
6431_ID,chr10,81386346,81386412,ENSMUST00000184244.1,Mir6913,miRNA,0.9056,chr10,81384427,81388352,ENSMUST00000072751.12,Dohh,protein_coding,0.7175,0.33101413
6432_ID,chr10,81386346,81386412,ENSMUST00000184244.1,Mir6913,miRNA,0.9056,chr10,81384465,81391560,ENSMUST00000144647.7,Gm48551,protein_coding,0.708,0.597479022
6433_ID,chr10,128382837,128382906,ENSMUST00000184999.1,Mir6914,miRNA,1,chr10,128377118,128394006,ENSMUST00000014642.9,Ankrd52,protein_coding,0.5806,-0.036927447
6434_ID,chr10,128388831,128388900,ENSMUST00000198839.1,Mir6915,miRNA,0.8688,chr10,128377118,128394006,ENSMUST00000014642.9,Ankrd52,protein_coding,0.5806,0.239317211
6435_ID,chr10,128511967,128512030,ENSMUST00000184514.1,Mir6916,miRNA,1,chr10,128509964,128525870,ENSMUST00000026427.7,Esyt1,protein_coding,0.8127,0.258492131
6436_ID,chr10,128584436,128584497,ENSMUST00000184111.1,Mir6917,miRNA,0.9813,chr10,128567522,128589652,ENSMUST00000082059.6,Erbb3,protein_coding,0.7988,0.460686337
6437_ID,chr11,4891344,4891402,ENSMUST00000183479.1,Mir6918,miRNA,0.8982,chr11,4873950,4894200,ENSMUST00000038570.8,Nipsnap1,protein_coding,0.9134,0.035987689
6438_ID,chr11,50232244,50232306,ENSMUST00000185146.1,Mir6919,miRNA,0.8863,chr11,50225334,50235103,ENSMUST00000041725.13,Mgat4b,protein_coding,0.7663,0.686969944
6439_ID,chr4,125504748,125504857,ENSMUST00000102081.1,Mir692-2,miRNA,NA,chr4,125490699,125714173,ENSMUST00000030676.7,Grik3,protein_coding,NA,NA
6440_ID,chr13,74407064,74407173,ENSMUST00000102079.1,Mir692-3,miRNA,0,chr13,74406408,74407346,ENSMUST00000222435.1,Ftl1-ps1,protein_coding,0.9877,NA
6441_ID,chr11,53409196,53409267,ENSMUST00000195888.1,Mir6920,miRNA,0.8188,chr11,53350832,53421830,ENSMUST00000060945.11,Aff4,protein_coding,0.6378,0.246702791
6442_ID,chr11,60200537,60200617,ENSMUST00000183719.1,Mir6921,miRNA,0.8434,chr11,60199088,60220604,ENSMUST00000020846.7,Srebf1,protein_coding,0.7644,0.480527412
6443_ID,chr11,60202261,60202327,ENSMUST00000185099.1,Mir6922,miRNA,0,chr11,60199088,60220604,ENSMUST00000020846.7,Srebf1,protein_coding,0.7644,NA
6444_ID,chr11,67099803,67099875,ENSMUST00000184592.1,Mir6923,miRNA,1,chr11,67078299,67102291,ENSMUST00000007301.13,Myh3,protein_coding,0.889,-0.246855221
6445_ID,chr11,69882031,69882094,ENSMUST00000198919.1,Mir6924,miRNA,0.9578,chr11,69881566,69895539,ENSMUST00000001631.6,Acap1,protein_coding,0.9256,0.58992488
6446_ID,chr11,70705989,70706059,ENSMUST00000197857.1,Mir6925,miRNA,1,chr11,70700547,70731964,ENSMUST00000102554.7,Kif1c,protein_coding,0.886,0.195401684
6447_ID,chr11,74868126,74868194,ENSMUST00000184562.1,Mir6926,miRNA,0,chr11,74849260,74897060,ENSMUST00000057631.11,Sgsm2,protein_coding,0.6765,NA
6448_ID,chr11,97677059,97677130,ENSMUST00000184494.1,Mir6927,miRNA,1,chr11,97663413,97685463,ENSMUST00000044730.11,Mllt6,protein_coding,0.6398,0.075955453
6449_ID,chr11,101030339,101030409,ENSMUST00000185166.1,Mir6928,miRNA,0.9037,chr11,101009451,101063719,ENSMUST00000044721.12,Atp6v0a1,protein_coding,0.9491,0.227262508
6450_ID,chr11,101419186,101419253,ENSMUST00000185077.1,Mir6929,miRNA,0.9237,chr11,101406838,101424796,ENSMUST00000107259.3,Gm27029,protein_coding,0.9287,0.071823204
6451_ID,chr11,101419186,101419253,ENSMUST00000185077.1,Mir6929,miRNA,0.9237,chr11,101418811,101425333,ENSMUST00000103102.9,Ptges3l,protein_coding,0.9515,0.375582324
6452_ID,chr17,46231530,46231619,ENSMUST00000102187.1,Mir693,miRNA,0,chr17,46202781,46243598,ENSMUST00000087031.6,Xpo5,protein_coding,0.678,NA
6453_ID,chr11,102404919,102404987,ENSMUST00000183859.1,Mir6930,miRNA,1,chr11,102402984,102407544,ENSMUST00000018821.8,Slc25a39,protein_coding,0.8009,0.073878885
6454_ID,chr11,102999847,102999921,ENSMUST00000184841.1,Mir6931,miRNA,0.9823,chr11,102999643,103028304,ENSMUST00000155490.2,Dcakd,protein_coding,0.8672,0.508789914
6455_ID,chr11,107637721,107637779,ENSMUST00000185044.1,Mir6932,miRNA,1,chr11,107547967,107693826,ENSMUST00000106746.7,Helz,protein_coding,0.4691,-0.221564684
6456_ID,chr11,118002269,118002350,ENSMUST00000184982.1,Mir6933,miRNA,0.9587,chr11,117986291,118024011,ENSMUST00000132676.7,Pgs1,protein_coding,0.8618,0.47581607
6457_ID,chr11,119154075,119154137,ENSMUST00000183965.1,Mir6934,miRNA,1,chr11,119143044,119228499,ENSMUST00000036113.3,Tbc1d16,protein_coding,0.8016,0.295419578
6458_ID,chr11,120347349,120347413,ENSMUST00000183615.1,Mir6935,miRNA,0,chr11,120345689,120348542,ENSMUST00000071555.12,Actg1,protein_coding,0.7088,NA
6459_ID,chr11,120624822,120624876,ENSMUST00000183547.1,Mir6936,miRNA,0,chr11,120618371,120625240,ENSMUST00000127882.7,Sirt7,protein_coding,0.7408,NA
6460_ID,chr12,28679324,28679389,ENSMUST00000184974.1,Mir6937,miRNA,0.9452,chr12,28675230,28682175,ENSMUST00000020957.12,Adi1,protein_coding,0.8625,0.012165177
6461_ID,chr12,85245922,85245985,ENSMUST00000184173.1,Mir6938,miRNA,0.9323,chr12,85234519,85270599,ENSMUST00000019378.7,Mlh3,protein_coding,0.6833,0.43026955
6462_ID,chr12,112659276,112659351,ENSMUST00000184981.1,Mir6939,miRNA,0.8741,chr12,112653820,112674276,ENSMUST00000001780.9,Akt1,protein_coding,0.6758,0.561662841
6463_ID,chr18,66219263,66219333,ENSMUST00000102193.1,Mir694,miRNA,0.9514,chr18,66045301,66291446,ENSMUST00000146610.1,Ccbe1,protein_coding,0.8253,0.0051131
6464_ID,chr12,112733321,112733391,ENSMUST00000183447.1,Mir6940,miRNA,0.9514,chr12,112722173,112746592,ENSMUST00000101018.10,Cep170b,protein_coding,0.8253,0.27516229
6465_ID,chr12,112920482,112920541,ENSMUST00000184711.1,Mir6941,miRNA,0.9792,chr12,112907818,112929776,ENSMUST00000075827.4,Jag2,protein_coding,0.8047,0.509647191
6466_ID,chr13,21396577,21396638,ENSMUST00000184464.1,Mir6942,miRNA,0.6327,chr13,21387002,21402755,ENSMUST00000116434.10,Zkscan3,protein_coding,0.7417,-0.061256063
6467_ID,chr13,55453105,55453171,ENSMUST00000185186.1,Mir6943,miRNA,0.9407,chr13,55445071,55460922,ENSMUST00000224653.1,Grk6,protein_coding,0.8323,-0.157799829
6468_ID,chr13,55477680,55477776,ENSMUST00000183653.1,Mir6944,miRNA,0.9919,chr13,55473428,55488111,ENSMUST00000021950.14,Dbn1,protein_coding,0.9871,0.489928875
6469_ID,chr13,55507624,55507692,ENSMUST00000184300.1,Mir6945,miRNA,0,chr13,55495794,55513438,ENSMUST00000155098.7,Pdlim7,protein_coding,0.9728,NA
6470_ID,chr14,20690634,20690703,ENSMUST00000183515.1,Mir6946,miRNA,0,chr14,20687235,20703012,ENSMUST00000180987.1,6230400D17Rik,antisense,0.6473,NA
6471_ID,chr14,20690634,20690703,ENSMUST00000183515.1,Mir6946,miRNA,0,chr14,20674307,20694852,ENSMUST00000048657.9,Sec24c,protein_coding,0.7304,NA
6472_ID,chr14,29988887,29988952,ENSMUST00000198991.1,Mir6947,miRNA,1,chr14,29978417,30006354,ENSMUST00000224797.1,Actr8,protein_coding,0.8606,-0.075955453
6473_ID,chr14,54643048,54643110,ENSMUST00000196776.1,Mir6948,miRNA,0.8621,chr14,54642160,54686931,ENSMUST00000022793.14,Acin1,protein_coding,0.8769,-0.130542846
6474_ID,chr14,54643048,54643110,ENSMUST00000196776.1,Mir6948,miRNA,0.8621,chr14,54640951,54648293,ENSMUST00000169818.2,Gm17606,protein_coding,0.9413,0.381405304
6475_ID,chr14,56082400,56082468,ENSMUST00000184701.1,Mir6949,miRNA,0,chr14,56082218,56085273,ENSMUST00000225107.1,Mcpt8,protein_coding,0.932,NA
6476_ID,chr2,155356816,155356925,ENSMUST00000102261.1,Mir695,miRNA,0.9821,chr2,155278242,155357430,ENSMUST00000077626.12,Pigu,protein_coding,0.5726,0.053034488
6477_ID,chr14,69692247,69692320,ENSMUST00000184438.1,Mir6950,miRNA,0,chr14,69609067,69695834,ENSMUST00000022660.13,Loxl2,protein_coding,0.6851,NA
6478_ID,chr15,38490472,38490547,ENSMUST00000183910.1,Mir6951,miRNA,0.8784,chr15,38487426,38519266,ENSMUST00000065308.12,Azin1,protein_coding,0.7393,-0.384486556
6479_ID,chr15,76064827,76064888,ENSMUST00000185092.1,Mir6952,miRNA,0,chr15,76047157,76069784,ENSMUST00000109946.8,Scrib,protein_coding,0.9628,NA
6480_ID,chr15,76248190,76248258,ENSMUST00000184745.1,Mir6953,miRNA,0.9279,chr15,76246774,76249904,ENSMUST00000023225.7,Grina,protein_coding,0.7058,0.286007419
6481_ID,chr15,76433213,76433273,ENSMUST00000183412.1,Mir6954,miRNA,0,chr15,76380512,76453038,ENSMUST00000096385.10,Mroh1,protein_coding,0.7333,NA
6482_ID,chr15,78891839,78891913,ENSMUST00000183370.1,Mir6955,miRNA,0.8071,chr15,78877189,78894585,ENSMUST00000041587.7,Gga1,protein_coding,0.7317,0.624648547
6483_ID,chr15,79002222,79002284,ENSMUST00000183598.1,Mir6956,miRNA,0,chr15,78947723,79005869,ENSMUST00000109690.10,Triobp,protein_coding,0.8855,NA
6484_ID,chr15,79002222,79002284,ENSMUST00000183598.1,Mir6956,miRNA,0,chr15,78994954,79011041,ENSMUST00000230425.1,Gm10865,antisense,0.7154,NA
6485_ID,chr15,80646072,80646136,ENSMUST00000183708.1,Mir6957,miRNA,1,chr15,80572593,80648793,ENSMUST00000230856.1,Grap2,protein_coding,0.9382,0.606445242
6486_ID,chr15,89185464,89185537,ENSMUST00000184207.1,Mir6958,miRNA,0,chr15,89182216,89196496,ENSMUST00000229935.1,Dennd6b,protein_coding,0.8977,NA
6487_ID,chr15,89305657,89305732,ENSMUST00000184827.1,Mir6959,miRNA,0.9718,chr15,89288235,89315311,ENSMUST00000123791.7,Sbf1,protein_coding,0.7209,0.238399845
6488_ID,chr15,99080804,99080865,ENSMUST00000183449.1,Mir6960,miRNA,0.9006,chr15,99074574,99083409,ENSMUST00000230054.1,Troap,protein_coding,0.9173,0.478103468
6489_ID,chr15,100649162,100649229,ENSMUST00000183874.1,Mir6961,miRNA,1,chr15,100641076,100669553,ENSMUST00000183211.7,Bin2,protein_coding,0.9079,-0.074339194
6490_ID,chr15,101193868,101193931,ENSMUST00000199512.1,Mir6962,miRNA,0.9606,chr15,101174066,101213684,ENSMUST00000000544.11,Acvr1b,protein_coding,0.6897,0.344448349
6491_ID,chr15,103350454,103350525,ENSMUST00000183535.1,Mir6963,miRNA,0,chr15,103344285,103366763,ENSMUST00000023128.7,Itga5,protein_coding,0.7267,NA
6492_ID,chr16,97877232,97877291,ENSMUST00000200252.1,Mir6964,miRNA,1,chr16,97855208,97922633,ENSMUST00000170757.2,C2cd2,protein_coding,0.8935,-0.221564684
6493_ID,chr17,24240883,24240947,ENSMUST00000184733.1,Mir6965,miRNA,0.9743,chr17,24222197,24251409,ENSMUST00000115390.4,Ccnf,protein_coding,0.8088,0.216600056
6494_ID,chr17,25780807,25780879,ENSMUST00000183975.1,Mir6966,miRNA,0,chr17,25779842,25785540,ENSMUST00000140738.7,Haghl,protein_coding,0.7738,NA
6495_ID,chr17,25780807,25780879,ENSMUST00000183975.1,Mir6966,miRNA,0,chr17,25773775,25783332,ENSMUST00000002350.10,Ciao3,protein_coding,0.6982,NA
6496_ID,chr17,26935471,26935539,ENSMUST00000184739.1,Mir6968,miRNA,0,chr17,26933051,26937908,ENSMUST00000073724.6,Phf1,protein_coding,0.7619,NA
6497_ID,chr17,26935471,26935539,ENSMUST00000184739.1,Mir6968,miRNA,0,chr17,26933818,26939448,ENSMUST00000235951.1,Cuta,protein_coding,0.74,NA
6498_ID,chr17,28558440,28558501,ENSMUST00000183777.1,Mir6969,miRNA,0,chr17,28558148,28560766,ENSMUST00000025062.4,Clps,protein_coding,0.8979,NA
6499_ID,chr4,124731693,124731802,ENSMUST00000102316.1,Mir697,miRNA,0.6876,chr4,124714775,124732460,ENSMUST00000030734.4,Sf3a3,protein_coding,0.6761,-0.354399274
6500_ID,chr17,34845100,34845167,ENSMUST00000184474.1,Mir6970,miRNA,NA,chr17,34839227,34850210,ENSMUST00000174226.7,Skiv2l,protein_coding,NA,NA
6501_ID,chr17,34841808,34841871,ENSMUST00000183497.1,Mir6971,miRNA,1,chr17,34839227,34850210,ENSMUST00000174226.7,Skiv2l,protein_coding,0.7474,0.332347026
6502_ID,chr17,34857568,34857632,ENSMUST00000184774.1,Mir6972,miRNA,0.8387,chr17,34856373,34862518,ENSMUST00000128767.7,Cfb,protein_coding,0.9605,0.605825839
6503_ID,chr17,34857568,34857632,ENSMUST00000184774.1,Mir6972,miRNA,0.8387,chr17,34856411,34882042,ENSMUST00000146299.7,Gm20547,protein_coding,1,0.390803368
6504_ID,chr17,35194971,35195049,ENSMUST00000183646.1,Mir6973a,miRNA,0.9439,chr17,35194438,35196302,ENSMUST00000025262.5,Ltb,protein_coding,0.8888,0.785711914
6505_ID,chr2,131040318,131040398,ENSMUST00000184185.1,Mir6973b,miRNA,0,chr2,131039631,131043088,ENSMUST00000110240.9,Gfra4,protein_coding,0.8146,NA
6506_ID,chr17,35204474,35204557,ENSMUST00000184381.1,Mir6974,miRNA,0,chr17,35203164,35205351,ENSMUST00000025266.5,Lta,protein_coding,0.9441,NA
6507_ID,chr17,35244074,35244135,ENSMUST00000184879.1,Mir6975,miRNA,0.9306,chr17,35241745,35253707,ENSMUST00000068056.11,Ddx39b,protein_coding,0.7307,0.085233999
6508_ID,chr17,46553826,46553889,ENSMUST00000199897.1,Mir6976,miRNA,0.8893,chr17,46548328,46556175,ENSMUST00000015749.6,Srf,protein_coding,0.7953,0.253299035
6509_ID,chr17,56418845,56418909,ENSMUST00000184960.1,Mir6977,miRNA,1,chr17,56412432,56476483,ENSMUST00000067538.5,Ptprs,protein_coding,0.9281,0.370479287
6510_ID,chr17,57217171,57217228,ENSMUST00000184453.1,Mir6978,miRNA,0,chr17,57203969,57228136,ENSMUST00000024988.14,C3,protein_coding,0.9752,NA
6511_ID,chr18,37854604,37854660,ENSMUST00000183927.1,Mir6979,miRNA,0.9757,chr18,37843600,37935476,ENSMUST00000115634.7,Diaph1,protein_coding,0.693,-0.180983523
6512_ID,chr4,124743780,124743889,ENSMUST00000102164.1,Mir698,miRNA,1,chr4,124735729,124751354,ENSMUST00000131381.1,Gm12915,processed_transcript,0.9237,-0.184637236
6513_ID,chr4,124743780,124743889,ENSMUST00000102164.1,Mir698,miRNA,1,chr4,124741849,124801511,ENSMUST00000094782.9,Inpp5b,protein_coding,0.5185,-0.110782342
6514_ID,chr18,37990886,37990945,ENSMUST00000185063.1,Mir6980,miRNA,0,chr18,37972627,37998908,ENSMUST00000237272.1,Arap3,protein_coding,0.7966,NA
6515_ID,chr18,37974502,37974617,ENSMUST00000184293.1,Mir6981,miRNA,0,chr18,37972627,37998908,ENSMUST00000237272.1,Arap3,protein_coding,0.7966,NA
6516_ID,chr18,60958072,60958140,ENSMUST00000184354.1,Mir6982,miRNA,0.9963,chr18,60925617,60988152,ENSMUST00000102888.9,Camk2a,protein_coding,0.9779,0.407717753
6517_ID,chr18,61117467,61117531,ENSMUST00000183458.1,Mir6983,miRNA,0,chr18,61105851,61132149,ENSMUST00000115268.3,Csf1r,protein_coding,0.9501,NA
6518_ID,chr19,3288919,3288983,ENSMUST00000185105.1,Mir6984,miRNA,0.9492,chr19,3282900,3292837,ENSMUST00000025745.9,Mrpl21,protein_coding,0.8169,0.057578529
6519_ID,chr19,4263817,4263878,ENSMUST00000184641.1,Mir6985,miRNA,0,chr19,4261667,4269180,ENSMUST00000037992.15,Ssh3,protein_coding,0.8117,NA
6520_ID,chr19,4623897,4623955,ENSMUST00000184483.1,Mir6986,miRNA,0.8815,chr19,4622590,4625641,ENSMUST00000225476.1,Rce1,protein_coding,0.7963,0.507880546
6521_ID,chr19,5679003,5679076,ENSMUST00000184789.1,Mir6987,miRNA,1,chr19,5664634,5688908,ENSMUST00000113615.8,Pcnx3,protein_coding,0.7312,0.036927447
6522_ID,chr19,6051333,6051392,ENSMUST00000184338.1,Mir6988,miRNA,0.8662,chr19,6046575,6053712,ENSMUST00000138532.7,Syvn1,protein_coding,0.7729,0.466621451
6523_ID,chr19,6346479,6346544,ENSMUST00000184812.1,Mir6989,miRNA,0.9172,chr19,6341134,6355612,ENSMUST00000133696.7,Map4k2,protein_coding,0.7741,0.712910905
6524_ID,chr19,6914195,6914286,ENSMUST00000183724.1,Mir6990,miRNA,0,chr19,6910976,6921840,ENSMUST00000239322.1,Esrra,protein_coding,0.8168,NA
6525_ID,chr19,7422572,7422642,ENSMUST00000183837.1,Mir6991,miRNA,0.9533,chr19,7417624,7425904,ENSMUST00000159348.2,2700081O15Rik,protein_coding,0.8578,0.463145686
6526_ID,chr19,8742970,8743079,ENSMUST00000183342.1,Mir6992,miRNA,0,chr19,8741412,8756069,ENSMUST00000176381.7,Stx5a,protein_coding,0.6357,NA
6527_ID,chr19,10191374,10191439,ENSMUST00000184912.1,Mir6993,miRNA,0.8256,chr19,10182887,10196874,ENSMUST00000010807.5,Fads1,protein_coding,0.8794,0.600409202
6528_ID,chr19,11923727,11923800,ENSMUST00000198985.1,Mir6994,miRNA,0.9838,chr19,11912398,11945091,ENSMUST00000061618.8,Patl1,protein_coding,0.533,-0.002548236
6529_ID,chr19,47273518,47273589,ENSMUST00000183658.1,Mir6995,miRNA,0.9355,chr19,47260173,47464401,ENSMUST00000081619.9,Sh3pxd2a,protein_coding,0.8118,0.077657644
6530_ID,chr2,26470058,26470119,ENSMUST00000183922.1,Mir6996,miRNA,0.9679,chr2,26457902,26503822,ENSMUST00000028288.4,Notch1,protein_coding,0.672,0.370042035
6531_ID,chr2,29995949,29996020,ENSMUST00000184313.1,Mir6997,miRNA,0.9486,chr2,29965559,30031451,ENSMUST00000113717.7,Sptan1,protein_coding,0.9711,0.390383943
6532_ID,chr2,31612420,31612484,ENSMUST00000183343.1,Mir6998,miRNA,0.9553,chr2,31572650,31617526,ENSMUST00000113482.7,Fubp3,protein_coding,0.5312,-0.082113074
6533_ID,chr2,91944869,91944930,ENSMUST00000183498.1,Mir6999,miRNA,0.9103,chr2,91932823,91975864,ENSMUST00000099709.9,Dgkz,protein_coding,0.9454,0.104599517
6535_ID,chr4,135416554,135416633,ENSMUST00000102169.1,Mir700,miRNA,0.9571,chr4,135412307,135433853,ENSMUST00000030606.13,Rcan3,protein_coding,0.6095,0.170731809
